id,text,authentic
47009006,"But this I say, He which soweth sparingly shall reap also sparingly; and he which soweth bountifully shall reap also bountifully.",TRUE
47009007,"Every man according as he purposeth in his heart, so let him give; not grudgingly, or of necessity: for God loveth a cheerful giver.",TRUE
47009008,"And God is able to make all grace abound toward you; that ye, always having all sufficiency in all things, may abound to every good work:",TRUE
47009009,"(As it is written, He hath dispersed abroad; he hath given to the poor: his righteousness remaineth for ever.",TRUE
47009010,"Now he that ministereth seed to the sower both minister bread for your food, and multiply your seed sown, and increase the fruits of your righteousness;)",TRUE
47009011,"Being enriched in every thing to all bountifulness, which causeth through us thanksgiving to God.",TRUE
47009012,"For the administration of this service not only supplieth the want of the saints, but is abundant also by many thanksgivings unto God;",TRUE
47009013,"Whiles by the experiment of this ministration they glorify God for your professed subjection unto the gospel of Christ, and for your liberal distribution unto them, and unto all men;",TRUE
47009014,"And by their prayer for you, which long after you for the exceeding grace of God in you.",TRUE
47009015,Thanks be unto God for his unspeakable gift.,TRUE
47010001,"Now I Paul myself beseech you by the meekness and gentleness of Christ, who in presence am base among you, but being absent am bold toward you:",TRUE
47010002,"But I beseech you, that I may not be bold when I am present with that confidence, wherewith I think to be bold against some, which think of us as if we walked according to the flesh.",TRUE
47010003,"For though we walk in the flesh, we do not war after the flesh:",TRUE
47010004,"(For the weapons of our warfare are not carnal, but mighty through God to the pulling down of strong holds;)",TRUE
47010005,"Casting down imaginations, and every high thing that exalteth itself against the knowledge of God, and bringing into captivity every thought to the obedience of Christ;",TRUE
47010006,"And having in a readiness to revenge all disobedience, when your obedience is fulfilled.",TRUE
47010007,"Do ye look on things after the outward appearance? If any man trust to himself that he is Christ's, let him of himself think this again, that, as he is Christ's, even so are we Christ's.",TRUE
47010008,"For though I should boast somewhat more of our authority, which the Lord hath given us for edification, and not for your destruction, I should not be ashamed:",TRUE
47010009,That I may not seem as if I would terrify you by letters.,TRUE
47010010,"For his letters, say they, are weighty and powerful; but his bodily presence is weak, and his speech contemptible.",TRUE
47010011,"Let such an one think this, that, such as we are in word by letters when we are absent, such will we be also in deed when we are present.",TRUE
47010012,"For we dare not make ourselves of the number, or compare ourselves with some that commend themselves: but they measuring themselves by themselves, and comparing themselves among themselves, are not wise.",TRUE
47010013,"But we will not boast of things without our measure, but according to the measure of the rule which God hath distributed to us, a measure to reach even unto you.",TRUE
47010014,"For we stretch not ourselves beyond our measure, as though we reached not unto you: for we are come as far as to you also in preaching the gospel of Christ:",TRUE
47010015,"Not boasting of things without our measure, that is, of other men's labours; but having hope, when your faith is increased, that we shall be enlarged by you according to our rule abundantly,",TRUE
47010016,"To preach the gospel in the regions beyond you, and not to boast in another man's line of things made ready to our hand.",TRUE
47010017,"But he that glorieth, let him glory in the Lord.",TRUE
47010018,"For not he that commendeth himself is approved, but whom the Lord commendeth.",TRUE
47011001,Would to God ye could bear with me a little in my folly: and indeed bear with me.,TRUE
47011002,"For I am jealous over you with godly jealousy: for I have espoused you to one husband, that I may present you as a chaste virgin to Christ.",TRUE
47011003,"But I fear, lest by any means, as the serpent beguiled Eve through his subtilty, so your minds should be corrupted from the simplicity that is in Christ.",TRUE
47011004,"For if he that cometh preacheth another Jesus, whom we have not preached, or if ye receive another spirit, which ye have not received, or another gospel, which ye have not accepted, ye might well bear with him.",TRUE
47011005,For I suppose I was not a whit behind the very chiefest apostles.,TRUE
47011006,"But though I be rude in speech, yet not in knowledge; but we have been throughly made manifest among you in all things.",TRUE
47011007,"Have I committed an offence in abasing myself that ye might be exalted, because I have preached to you the gospel of God freely?",TRUE
47011008,"I robbed other churches, taking wages of them, to do you service.",TRUE
47011009,"And when I was present with you, and wanted, I was chargeable to no man: for that which was lacking to me the brethren which came from Macedonia supplied: and in all things I have kept myself from being burdensome unto you, and so will I keep myself.",TRUE
47011010,"As the truth of Christ is in me, no man shall stop me of this boasting in the regions of Achaia.",TRUE
47011011,Wherefore? because I love you not? God knoweth.,TRUE
47011012,"But what I do, that I will do, that I may cut off occasion from them which desire occasion; that wherein they glory, they may be found even as we.",TRUE
47011013,"For such are false apostles, deceitful workers, transforming themselves into the apostles of Christ.",TRUE
47011014,And no marvel; for Satan himself is transformed into an angel of light.,TRUE
47011015,Therefore it is no great thing if his ministers also be transformed as the ministers of righteousness; whose end shall be according to their works.,TRUE
47011016,"I say again, Let no man think me a fool; if otherwise, yet as a fool receive me, that I may boast myself a little.",TRUE
47011017,"That which I speak, I speak it not after the Lord, but as it were foolishly, in this confidence of boasting.",TRUE
47011018,"Seeing that many glory after the flesh, I will glory also.",TRUE
47011019,"For ye suffer fools gladly, seeing ye yourselves are wise.",TRUE
47011020,"For ye suffer, if a man bring you into bondage, if a man devour you, if a man take of you, if a man exalt himself, if a man smite you on the face.",TRUE
